id,name,address,
1476,はんどう歯科医院,江東区豊洲５−５−１０宝ビル３階,
1477,しみず歯科医院,江東区大島５−４５−１４,
1478,森下ベリタス歯科,江東区森下２−１−２シルバースティック１０２,
1479,亀戸デンタルオフィス,江東区亀戸２−４５−７エスポワール１０２,
1480,西大島歯科医院,江東区大島２−４１−１８林ビル２Ｆ,
1481,アイ歯科医院,江東区大島４−１２−６林ビル２Ｆ,
1482,ますだ歯科クリニック,江東区亀戸６−５８−１３亀戸Ｓ＆Ｓビル３Ｆ,
1483,まつしろ歯科クリニック,江東区亀戸１−４３−９コープ野村亀戸西棟１Ｆ,
1484,寿泉堂歯科医院,江東区北砂５−１−３４,
1485,桂歯科医院,江東区大島１−１−５オフィスＶＩＰ大島１Ｆ,
1486,きらら歯科,江東区亀戸１−５−１,
1487,ひまわり歯科医院,江東区南砂２−２９−８ワシミビル１Ｆ,
1488,斉藤歯科医院,江東区亀戸４−１６−４,
1489,医療法人社団佳希会 みやた小児歯科・矯正歯科,江東区東砂７−１９−６ダイアパレス南砂町ヴィラモデルノ１０１,
1490,けい歯科医院,江東区東砂３−２９−５アミーパレス山内１Ｆ,
1491,城東歯科,江東区亀戸２−２７−１５,
1492,吉田歯科医院,江東区大島３−２７−２２,
1493,村里歯科クリニック,江東区大島８−３９−２２イトーピア東大島１３０,
1494,たき歯科医院,江東区大島６−２８−６土生ビル２Ｆ,
1495,ささき矯正歯科医院,江東区大島５−１０−１０セントラルプラザ大島４０３,
1496,あべ歯科医院,江東区北砂５−２０−７−１０４,
1497,あきま歯科医院,江東区大島４−３−１斉木ビル,
1498,寺尾歯科医院,江東区南砂３−４−７寺尾ビル,
1499,高橋歯科医院,江東区北砂３−２７−１２フォレスト西大島１０２,
1500,杉山歯科医院,江東区東砂５−１２−２１,
1501,ひろせ歯科医院,江東区東砂８−５−５キュート東砂１０２,
1502,オオジマデンタルクリニック,江東区大島３-３２-１１ラヴァンド大島　２Ｆ,
1503,五ノ橋クリニック歯科,江東区亀戸１−２８−８五ノ橋クリニツクビル,
1504,医療法人社団歯笑会 久保歯科医院,江東区大島６−８−２１第三東栄ビル２Ｆ,
1505,進藤歯科医院,江東区北砂５−１８−６,
1506,三友歯科医院,江東区北砂６−１１−１１,
1507,医療法人社団福咲会 ふくしま歯科医院,江東区南砂２−６−３サンライズ東陽ビル２Ｆ,
1508,正木歯科医院,江東区北砂７−１−２５エスタブロマサキビル,
1509,医療法人社団和栄会 武内歯科クリニック,江東区亀戸１−３２−７,
1510,南砂ガーデニア歯科,江東区南砂７−１−２５南砂公園ガーデニア２０７,
1511,おかむら歯科医院,江東区東砂７−１−１ライオンズマンション南砂町１０２,
1512,原歯科医院,江東区亀戸２−４４−６ヴェラハイツ亀戸参番館２Ｆ,
1513,笠井クリニック,江東区東砂２−３−５ウィスタリアガーデン１Ｆ,
1514,大島歯科医院,江東区大島６−１０−１６,
1515,平塚歯科医院,江東区亀戸６−８−８−２０１,
1516,森川歯科医院,江東区大島８−４０−１ライオンズマンション東大島１０２,
1517,アイリス歯科医院,江東区亀戸２−３３−４ライオンズ亀戸第二１Ｆ,
1518,小泉歯科医院,江東区亀戸１−２９−１２,
1519,三浦歯科医院,江東区大島２−３８−１１,
1520,栗原歯科クリニック,江東区亀戸６−５６−８中銀亀戸マンシオン２０５,
1521,八ッ繁歯科医院,江東区大島９−４−１−１１７東大島ファミールハイツ１Ｆ,
1522,高地歯科医院,江東区亀戸４−１９−２小林ビル２Ｆ,
1523,植田歯科医院,江東区南砂４−７−２３,
1524,室伏歯科診療所,江東区大島５−４２−３マルハンハイツ１Ｆ,
1525,加藤歯科医院,江東区東砂７−１６−２,
1526,鈴木歯科医院,江東区南砂１−１２−１３,
1527,タカラベ歯科７丁目診療所,江東区亀戸７−３８−２,
1528,医療法人社団 南砂歯科クリニック,江東区南砂２−３−１９南砂団地４号棟,
1529,医療法人社団栄耀会 青木歯科医院,江東区大島５−７−６−２０１メゾンドフロレゾン,
1530,医療法人社団 市川歯科医院,江東区北砂３−１−１５丸ビル北砂２Ｆ,
1531,笠原歯科医院,江東区北砂４−３９−８,
1532,丹沢歯科医院,江東区南砂４−７−１５,
1533,小林歯科医院,江東区南砂１−６−１３ペルル南砂１０１,
1534,浜口歯科医院,江東区大島４−１−６大島４丁目団地１１０,
1535,四方歯科医院,江東区亀戸９−２３−１１,
1536,つづき歯科医院,江東区亀戸６−４２−１６,
1537,トヨムラ歯科医院,江東区亀戸２−２８−１６,
1538,津田歯科医院,江東区亀戸５−２３−３,
1539,吉野歯科医院,江東区亀戸３−６１−２１橋本ビル２Ｆ,
1540,医療法人社団たからべ会 財部歯科医院,江東区亀戸２−４２−２,
1541,釜我歯科医院,江東区東砂６−１４−３星和東砂ハイツ１０２,
1542,八ッ繁歯科医院,江東区北砂５−１４−１３神崎ビル,
1543,山崎歯科医院,江東区南砂４−１−２,
1544,中島歯科医院,江東区北砂３−１−５,
1545,三浦歯科医院,江東区大島７−６−７,
1546,東陽ながま歯科医院,江東区東陽３−２７−３２玉河ビル５Ｆ,
1547,有明デンタルクリニック,江東区有明１−４−１１ブリリアマーレ有明１Ｆ,
1548,あひる矯正歯科,江東区東陽３−２７−３２玉河ビル２Ｆ,
1549,医療法人社団 天白会 キャナルコート歯科クリニック,江東区東雲１−９−１０イオン東雲ショッピングセンター２Ｆ,
1550,医療法人社団コスメデンタルコンセプト パークシティデンタルクリニック,江東区豊洲２−５−３−２F,
1551,医療法人社団善照会 井瀬歯科医院,江東区東陽２−４−２９マルシンビル２Ｆ,
1552,ソウデンタルオフィス,江東区東雲１−９−１８−１０６キャナルコートＣＯＤＡＮ18号棟,
1553,たかだ歯科医院,江東区平野３−２−１３ウェルネス木場公園２Ｆ,
1554,土岐歯科医院,江東区門前仲町２−６−５横田ビル１Ｆ,
1555,塩浜歯科医院,江東区塩浜２−５−２３汐浜サンハイツ２０１,
1556,エール矯正歯科クリニック,江東区東陽５−３１−１７若竹ビル４Ｆ,
1557,医療法人社団NextStage しぶかわ歯科クリニック,江東区森下４−７−８,
1558,ふくずみ歯科・矯正歯科,江東区福住１−１４−１島田ビル１Ｆ,
1559,クボキデンタルオフィス,江東区住吉２−７−１１久保木ビル,
1560,石川歯科クリニック,江東区越中島２−１−３０ＳＴビル１Ｆ,
1561,医療法人社団 天白会 キャナルコートデンタルクリニック,江東区東雲１−９−２２アパートメンツ東雲１Ｆ,
1562,いわた矯正歯科,江東区木場５−２−２川周ビル６Ｆ,
1563,うと歯科クリニック,江東区東陽３−５−９フォレストコート木場１F,
1564,あらい歯科クリニック,江東区潮見２−１−１０メゾン・デ・ラ・メール２０１,
1565,須藤歯科医院,江東区木場５−１１−１９大坂屋ビル２Ｆ,
1566,医療法人社団 瑞芳会 中村歯科医院,江東区千石３−１−３６ＧＲＡＣＥ　ＢＬＤＧ．１・２・３階,
1567,キャナルワーフタワーズデンタルクリニック,江東区豊洲１−３−１キャナルワーフタワーズ２Ｆ,
1568,小川歯科クリニック,江東区東陽４−１１−３３サンイ−スト２１ ２Ｆ,
1569,デンタルオフィスワタナベ,江東区森下５−１４−７１F スカイラインパレス,
1570,中澤歯科クリニック,江東区住吉２−２５−２戸田ビル１Ｆ,
1571,医療法人社団ＤＥＮＴＡＬＡＮＤ たむら歯科,江東区富岡１−１１−１,
1572,平井歯科医院,江東区豊洲４−１−３タカクビル３Ｆ,
1573,清澄歯科クリニック,江東区清澄３−６−１６サントピアマンション１Ｆ,
1574,鶴岡歯科医院,江東区越中島２−３−３,
1575,北村歯科医院,江東区常盤２−１４−１２北村ビル１０２,
1576,いもと歯科医院,江東区扇橋２−１−３Ｅ．Ｔ．２１ビル２Ｆ,
1577,竹島歯科クリニック,江東区永代２−３１−１５−３Ｆ,
1578,医療法人社団Ｓ＆Ｅ ナオデンタルクリニック,江東区東陽４−２−４富士ビル２Ｆ,
1579,住吉駅前歯科医院,江東区毛利１−１１−１４,
1580,斉藤歯科医院,江東区枝川３−３−３ディライトコート１Ｆ,
1581,小川歯科医院,江東区森下２−７−７,
1582,小林デンタルクリニック,江東区森下５−１２−１１リバーハイツ小林,
1583,カナメデンタルクリニック,江東区千石１−５−１５河端ビル,
1584,紺歯科医院,江東区新大橋２−７−５,
1585,藤関歯科医院,江東区森下４−６−５,
1586,おくわき歯科医院,江東区木場２−２１−２木場スカイハイム２０４,
1587,山本歯科医院,江東区東陽５−３０−１６とびたビル４Ｆ,
1588,東陽歯科クリニック,江東区東陽１−２５−３栄華ビル１０１,
1589,阪本歯科医院,江東区木場２−１９−８プレスタ木場１Ｆ,
1590,伊藤歯科医院,江東区平野２−１２−１１,
1591,堀内歯科医院,江東区豊洲４−６−６,
1592,橋本歯科医院,江東区越中島１−２−１３総合地所門前仲町ビル,
1593,医療法人社団 上川歯科医院,江東区住吉２−８−１２,
1594,わたなべ歯科クリニック,江東区三好１−１−２渡辺ビル,
1595,浅野歯科医院,江東区白河１−４−１７,
1596,井上歯科クリニック,江東区猿江２−１２−１−１０１,
1597,きしだ歯科クリニック,江東区白河３−４−３−２０４フロントタワーメディカルモール,
1598,大浦矯正歯科クリニック,江東区富岡１−５−６津田ビル２Ｆ,
1599,刈屋歯科医院,江東区木場６−１１−９柳沢ビル２Ｆ,
1600,黒田歯科医院,江東区古石場３−１０−１,
1601,佐藤歯科医院,江東区高橋１３−１５ナッシュビル４Ｆ,
1602,四方田歯科医院,江東区海辺１５−１,
1603,横田歯科,江東区門前仲町１−９−７　２Ｆ,
1604,渡辺歯科医院,江東区毛利１−９−２,
1605,飯嶋歯科クリニック,江東区東陽４−８−１０西本ビル２０３,
1606,若山歯科医院,江東区豊洲４−４−２６Ｎ・Ｙビル２Ｆ,
1607,山守歯科医院,江東区富岡１−２３−１５高砂ビル２Ｆ,
1608,木場歯科医院,江東区東陽３−６−１１糸賀ビル１Ｆ,
1609,西尾歯科クリニック,江東区千田６−１４,
1610,かすが歯科医院,江東区富岡１−９−６銅突ビル２Ｆ,
1611,歯科西村医院,江東区古石場３−１１−１１,
1612,医療法人社団誠祥会 ギャザリアデンタルクリニック,江東区木場１−５−２５深川ギャザリアタワーＳ棟３Ｆ,
1613,フジタ歯科クリニック,江東区門前仲町２−５−１１アカクラビル４Ｆ,
1614,小山歯科医院,江東区新大橋３−６−８−１Ｆ,
1615,加藤歯科医院,江東区冬木５−２,
1616,八巻歯科診療所,江東区森下２−１９−１森下キーコーポ２Ｆ,
1617,飯塚歯科医院,江東区福住１−１７−９,
1618,いずみ歯科医院,江東区富岡１−５−１クレール門前仲町２Ｆ,
1619,原澤歯科医院,江東区牡丹３−６−３金井ビル,
1620,笠井歯科医院,江東区深川２−１６−１３笠井ビル,
1621,由島歯科医院,江東区猿江２−５−６,
1622,熱田歯科医院,江東区三好４−７−１４,
1623,白根歯科医院,江東区東陽３−２８−９東陽ハイツ２０２,
1624,安藤歯科医院,江東区富岡１−２２−２５,
1625,山口歯科医院,江東区門前仲町１−５−２,
1626,河口歯科医院,江東区白河３−１−２,
1627,医療法人社団Cosme Dental Concept 渡邉歯科,江東区東陽３−４−５,
